longitude,latitude,OBJECTID,ADDRESSBLO,ADDRESSBUI,ADDRESSFLO,ADDRESSPOS,ADDRESSSTR,ADDRESSTYP,ADDRESSUNI,DESCRIPTIO,HYPERLINK,LANDXADDRE,LANDYADDRE,NAME,PHOTOURL,INC_CRC,FMEL_UPD_D,X_ADDR,Y_ADDR
103.74946070632981,1.379197618068587,74,123,,1,680123,Teck Whye Lane,A,864,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=691,0.00000000000,0.00000000000,PCF Chua Chu Kang Blk 123-208,,0256A7DE61D0F709,2012/08/26,18667.66730000000,40130.34530000000
103.90757391712859,1.331867987995064,75,650,,1,410650,Jalan Tenaga,A,22,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=702,0.00000000000,0.00000000000,PCF Eunos Blk 650,,4CA68647E6D6303A,2012/08/26,36263.85050000000,34896.83630000000
103.90442790123377,1.321799295126463,76,11,,1,400011,Eunos Cresent,A,2737,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=740,0.00000000000,0.00000000000,PCF Geylang Serai Blk 11,,701C2C40976A40F8,2012/08/26,35913.76330000000,33783.48070000000
103.90379971627668,1.327175629234919,77,326,,1,400326,Ubi Avenue 1,A,675,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=743,0.00000000000,0.00000000000,PCF Geylang Serai Blk 326-341,,ACC5D71C96396945,2012/08/26,35843.83560000000,34377.96660000000
103.93810624566035,1.32113810988928,78,485,,,469315,Bedok South Avenue 2,,,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=961,0.00000000000,0.00000000000,Bedok Lutheran Church Kindergarten,,F073638FD18BA980,2012/09/06,39661.83610000000,33710.50280000000
103.95405658057665,1.323868212989615,79,86,,,469371,Bedok Road,,,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=962,0.00000000000,0.00000000000,Bedok Methodist Church Kindergarten,,7F0DFD6C176AC2BD,2012/09/06,41436.93920000000,34012.46480000000
103.72321404961224,1.350135506443473,80,465,,1,640465,Jurong West Street 41,A,536,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=726,0.00000000000,0.00000000000,PCF Jurong Spring Blk 465,,EC20FD5C4DD614BB,2012/08/26,15746.59230000000,36916.91810000000
103.71695545956793,1.348319689860798,81,528,,1,640528,Jurong West Street 52,A,359,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=647,0.00000000000,0.00000000000,PCF Jurong Spring Blk 528-527,,BC8E0E420528A574,2012/08/26,15050.07040000000,36716.16640000000
103.92912444360537,1.334220672672758,82,526,,1,460526,Bedok North Street 3,A,462,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=730,0.00000000000,0.00000000000,PCF Kaki Bukit Blk 526,,523788B2096FBE67,2012/08/26,38662.19290000000,35157.06720000000
103.93650673188679,1.328732015112268,83,135,,1,460135,Bedok North Street 2,A,137,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=734,0.00000000000,0.00000000000,PCF Kampong Chai Chee Blk 135,,4076DEB32E95A60D,2012/08/26,39483.79080000000,34550.19180000000
103.93592300906354,1.336576934634409,84,775,,1,470775,Bedok Reservoir View,A,333,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=705,0.00000000000,0.00000000000,PCF Kampong Chai Chee Blk 775,,79896DBAD8B8D62F,2012/08/26,39418.79220000000,35417.64150000000
103.93474378630195,1.331219163226257,85,300,,,469717,Bedok North Avenue 3,,,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=967,0.00000000000,0.00000000000,Bethesda (Bedok-Tampines) Kindergarten,,0EE2ABC16272E43E,2012/09/06,39287.58140000000,34825.20020000000
103.86120706729727,1.304567385798321,86,462,,3,190462,Crawford Lane,A,33,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=738,0.00000000000,0.00000000000,PCF Kampong Glam Blk 462-3,,B702A611B77264CD,2012/08/26,31103.73310000000,31877.96870000000
103.86834079551573,1.320368847174221,87,64,,1,330064,Kallang Bahru,A,375,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=756,0.00000000000,0.00000000000,PCF Kolam Ayer Blk 64,,5A3884C778C78BAC,2012/08/26,31897.62730000000,33625.22330000000
103.82869339523343,1.291062442732486,88,79,,1,161079,Indus Road,A,435,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=758,0.00000000000,0.00000000000,PCF Kreta Ayer-Kim Seng Blk 79,,98110EABA005D0B4,2012/08/26,27485.25670000000,30384.64500000000
103.88758839341349,1.32386951407305,89,54,,1,370054,Pipit Road,A,52,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=761,0.00000000000,0.00000000000,PCF Macpherson Blk 54-53,,2DB712663CCC014D,2012/08/26,34039.68720000000,34012.34770000000
103.77815708593749,1.441914932578037,90,15,,1,730015,Marsiling Lane,A,163,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=845,0.00000000000,0.00000000000,PCF Marsiling Blk 15,,C1E1C0AB300084AB,2012/08/26,21861.38120000000,47065.21910000000
103.95096727249957,1.354296505775381,91,261,,1,520261,Tampines Street 21,A,300,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=867,0.00000000000,0.00000000000,PCF Tampines East Blk 261,,6E429580B38D2096,2012/08/26,41092.96800000000,37377.06030000000
103.95738720856467,1.371037667273703,92,4,,,519420,Pasir Ris Drive 6,,,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1153,0.00000000000,0.00000000000,Pentecost Methodist Church Kindergarten,,E38CCE70BBB29196,2012/09/06,41807.34000000000,39228.25260000000
103.82742321919852,1.284019902004571,93,6,,1,163006,Kim Tian Road,A,102,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=897,0.00000000000,0.00000000000,PCF Tanjong Pagar-Tiong Bahru Blk 6,,B9907AAB874A856D,2012/08/26,27343.89520000000,29605.91750000000
103.84115569837519,1.276620864062436,94,1E,,3,85501,Cantoment Road,A,49,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1246,0.00000000000,0.00000000000,PCF Tanjong Pagar-Tiong Bahru Blk 1E,,F9DD9E678DD0B0A2,2012/09/10,28872.20900000000,28787.77070000000
103.85538135850537,1.330805239825166,95,247,,1,310247,Kim Keat Link,A,27,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=901,0.00000000000,0.00000000000,PCF Toa Payoh East Blk 247,,D5440EE213209AB7,2012/08/26,30455.35940000000,34779.20960000000
103.9059782952592,1.39432739281904,96,187B,,1,542187,Rivervale Drive,A,866,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=826,0.00000000000,0.00000000000,PCF Punggol East Blk 187B-187A,,7C0A1053304E2E92,2012/08/26,36086.06590000000,41803.27930000000
103.9133095320357,1.394844660167608,97,171C,,1,823171,Edgedale Plains,A,438,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=829,0.00000000000,0.00000000000,PCF Punggol North Blk 171C-171B,,F051580D5819B27A,2012/08/26,36901.93420000000,41860.50260000000
103.89013377502339,1.376442319353696,98,535,,1,530535,Hougang Street 52,A,18,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=833,0.00000000000,0.00000000000,PCF Punggol South Blk 535-542,,0F82AE1A5AFD69AA,2012/08/26,34322.82700000000,39825.58920000000
103.79622158922012,1.312869581916417,99,1,,,267828,Leedon Road,,,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1193,0.00000000000,0.00000000000,St. James' Church Kindergarten,,ED64DD02DE9F6186,2012/09/06,23871.45850000000,32795.99630000000
103.86655618227776,1.330095526895679,100,11,,,359338,Francis Thomas Drive,,,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1201,0.00000000000,0.00000000000,The Ascension Kindergarten,,C6BE62B0A504B0BE,2012/09/06,31699.00300000000,34700.74710000000
103.88046538377478,1.350450460771283,101,20,,,536698,Lorong Ah Soo,,,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1209,0.00000000000,0.00000000000,TPBC Kindergarten,,3EB7D228AFC12B8B,2012/09/06,33246.91090000000,36951.51750000000
103.79309817655181,1.439434645435956,102,853,,1,730853,Woodlands Street 83,A,132,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=914,0.00000000000,0.00000000000,PCF Woodlands Blk 853,,F1B1981AD3A76BBE,2012/09/10,23524.08840000000,46790.92650000000
103.73686020957966,1.381869688362285,103,445,,1,680445,Choa Chu Kang Avenue 4,A,307,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1233,0.00000000000,0.00000000000,Zulfa Kindergarten @ Choa Chu Kang,,4F112FF17A1A9500,2012/08/26,17265.40030000000,40425.86280000000
103.7773914445671,1.44498153188692,104,10,,,739147,Marsiling Lane,,,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1142,0.00000000000,0.00000000000,New Life Kindergarten,,4B8C08AD93145D96,2012/08/26,21776.18550000000,47404.31050000000
103.77571279495493,1.319259256738446,105,201,,,596468,Ulu Pandan Road,,,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1249,0.00000000000,0.00000000000,Nexus Kindergarten,,521CAE8C0CE5A0DE,2012/08/26,21589.04080000000,33502.57730000000
103.85131127893021,1.35354350493401,106,9A,,,579786,Bishan Street 14,,,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1092,0.00000000000,0.00000000000,Kindergarten@An-Nahdhah,,AD1C74A46FE200C6,2012/09/10,30002.38310000000,37293.48710000000
103.77268760007551,1.338404572040014,107,12,,1,590012,Toh Yi Drive,A,389,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=665,0.00000000000,0.00000000000,PCF Bukit Timah Blk 12,,9096D00B8A7258DA,2012/08/26,21252.41810000000,35619.57730000000
103.76710126367992,1.321409578071274,108,307,,1,120307,Clementi Avenue 4,A,307,MOE-registered kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1295,0.00000000000,0.00000000000,PCF Bukit Timah Block 307,,41BD5D0DD2F54C99,2012/08/26,20630.66770000000,33740.37280000000
103.88040808685993,1.309665814330945,109,76,,,399711,Guillemard Road,,,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=992,0.00000000000,0.00000000000,Chen Li Kindergarten,,7D7FBA7CA599BA8B,2012/09/06,33240.62040000000,32441.75870000000
103.94933704970653,1.348843261416539,110,20,,,529455,Tampines Street 11,,,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=999,0.00000000000,0.00000000000,Church Of Holy Trinity Kindergarten,,793293C53EB7DB3F,2012/09/06,40911.57120000000,36774.05840000000
103.81438513793692,1.450860825581676,111,468D,,1,754468,Admiralty Drive,A,223,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=674,0.00000000000,0.00000000000,PCF Canberra Blk 468D-468C,,23A7CA42F011DEA8,2012/08/26,25893.01020000000,48054.34550000000
103.95395431301264,1.345505166699475,112,131,,1,520131,Simei Street 1,A,208,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=678,0.00000000000,0.00000000000,PCF Changi Simei Blk 131,,2BF94EBAD806FB86,2012/08/26,41425.44050000000,36404.97310000000
103.95633973791919,1.344170179937234,113,233,,1,520233,Simei Street 4,A,148,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=680,0.00000000000,0.00000000000,PCF Changi Simei Blk 233,,8816CD4FDB754DE0,2012/08/26,41690.92010000000,36257.37000000000
103.85422056370749,1.367707263389803,114,435,,1,560435,Ang Mo Kio Avenue 10,A,1393,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=681,0.00000000000,0.00000000000,PCF Cheng San-Seletar Blk 435,,24FD4679FF2553DC,2012/08/26,30326.13990000000,38859.64600000000
103.85300870232031,1.374174931218116,115,533,,1,560533,Ang Mo Kio Avenue 5,A,4100,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=683,0.00000000000,0.00000000000,PCF Cheng San-Seletar Blk 533,,85DD5815860C3681,2012/08/26,30191.26840000000,39574.80670000000
103.82752142328619,1.432217958823336,116,107,,1,760107,Yishun Ring Road,A,207,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=684,0.00000000000,0.00000000000,PCF Chong Pang Blk 107,,B3A8D35DBE7CEDF9,2012/08/26,27354.86390000000,45992.90290000000
103.94091875720422,1.3797933802881,117,626,,1,510626,Pasir Ris Drive 3,A,302,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1492,0.00000000000,0.00000000000,Zulfa Kindergarten @ Pasir Ris,,70FAEBF348DEA996,2012/08/26,39974.55430000000,40196.32790000000
103.78961179506345,1.442528896643992,118,875,,1,730875,Woodlands Street 82,A,548,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=915,0.00000000000,0.00000000000,PCF Woodlands Blk 875,,D51F35CC7BBE0051,2012/09/10,23136.11430000000,47133.08050000000
103.80898055102136,1.273380700904796,119,78A,,3,101078,Telok Blangah Street 32,A,1,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=891,0.00000000000,0.00000000000,PCF Telok Blangah Blk 78A,,CDC36824F670D6C5,2012/09/10,25291.36760000000,28429.50170000000
103.78674344609817,1.434078833514979,120,364,,1,730364,Woodlands Avenue 5,A,478,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=768,0.00000000000,0.00000000000,PCF Woodgrove Blk 364,,2C063909CBE7B79C,2012/09/10,22816.89250000000,46198.72100000000
103.74545088961034,1.402254101018892,121,682,,1,680682,Choa Chu Kang Crescent,A,504,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=922,0.00000000000,0.00000000000,PCF Yew Tee Blk 682,,1AF765420BFEF87A,2012/09/10,18221.51940000000,42679.83340000000
103.90047514681476,1.315922154642984,122,8,,,426603,Lorong 102 Changi Road,,,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1157,0.00000000000,0.00000000000,Pu Hui Kindergarten,,41F1D4C11D0BF714,2012/09/10,35473.87820000000,33133.60400000000
103.95778539525919,1.378368266430031,123,6,,,509026,Loyang Besar Close,,,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1170,0.00000000000,0.00000000000,Riverlife Kindergarten,,DD026F6714985B70,2012/09/10,41851.61120000000,40038.83720000000
103.85833106559356,1.331734963326507,124,254,,1,310254,Kim Keat Avenue,A,110,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1174,0.00000000000,0.00000000000,Saraswathy Kindergarten,,EC748EE8698CD3D1,2012/09/10,30783.63030000000,34882.01680000000
103.77104585099745,1.387662839335772,125,455A,,1,671455,Segar Road,A,1,MOE-registered kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1652,0.00000000000,0.00000000000,PCF Zhenghua Blk 455A,,D505679FD5064513,2012/08/26,21069.84970000000,41066.31330000000
103.90572541902095,1.390085890233539,126,143,,1,540143,Rivervale Drive,A,557,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=825,0.00000000000,0.00000000000,PCF Punggol East Blk 143-147,,5F353099F7486A60,2012/09/06,36057.93850000000,41334.27420000000
103.81459624865204,1.323662992216976,127,1,,,299574,Dunearn Close,,,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1154,0.00000000000,0.00000000000,Pibos Garden Preschool,,691EA4A1407D2EC9,2012/08/26,25916.39210000000,33989.45340000000
103.91817656054657,1.322236316822375,128,2,Sin Chuan Garden,,416316,Waringin Park,,,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1172,0.00000000000,0.00000000000,Pink Tower Montessori,,20C342CC3BE9B5B6,2012/08/26,37443.85230000000,33831.85240000000
103.77255923781743,1.428852489862962,129,408,,1,730408,Woodlands Street 41,A,9,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1158,0.00000000000,0.00000000000,Putra - Putri Kindergarten,,3AB2E608F74ECBF2,2012/08/26,21238.38890000000,45620.85490000000
103.77858722799026,1.338633461556347,130,3,Sherwood Towers,1,588998,Jalan Anak Bukit,,1,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1236,0.00000000000,0.00000000000,Nurturing Roots Montessori Preschool,,11B73D24C7BB04E8,2012/08/26,21908.98460000000,35644.87130000000
103.76671538258898,1.325776408719266,131,16,,,597475,Sunset Drive,,,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1013,0.00000000000,0.00000000000,Early Years Montessori Kindergarten,,7B9373880D1FB576,2012/09/06,20587.73590000000,34223.23600000000
103.78575896345731,1.280328305563381,132,3,,,118827,Pasir Panjang Hill,,,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1149,0.00000000000,0.00000000000,Pasir Panjang Hill Church Kindergarten,,58060188F5D31D60,2012/08/26,22707.00010000000,29197.76820000000
103.79670751465893,1.432587094356393,133,557,,1,730557,Woodlands Drive 53,A,63,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=620,0.00000000000,0.00000000000,PCF Admiralty Blk 556-557,,868203C8341B565C,2012/08/26,23925.74010000000,46033.75180000000
103.72239811169071,1.354314957891546,134,406,,1,640406,Jurong West Street 42,A,589,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1018,0.00000000000,0.00000000000,Elias Kindergarten,,9CCD256C5CED5AB1,2012/09/06,15655.80850000000,37379.06550000000
103.80731816902951,1.44188251980999,135,687B,,1,732687,Woodlands Drive 75,A,47,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=623,0.00000000000,0.00000000000,PCF Admiralty Blk 687B,,A7D1BBE6AC51B1B1,2012/08/26,25106.55790000000,47061.57720000000
103.74625100818375,1.321746003194143,136,202,,,609338,Pandan Gardens,,,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1030,0.00000000000,0.00000000000,Galilee Kindergarten,,117E0F94253C5509,2012/09/06,18310.24020000000,33777.64460000000
103.85067429848152,1.349122124577572,137,197,,1,570197,Bishan Street 13,A,567,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=639,0.00000000000,0.00000000000,PCF Bishan East Blk 197-115-196,,CBD0CD12882F6F17,2012/08/26,29931.49790000000,36804.59290000000
103.83468005753997,1.318924478102524,138,70,,1,309936,Barker Road,A,1,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=960,0.00000000000,0.00000000000,Barker Road Methodist Church Kindergarten,,77A83C0610BB56C9,2012/09/10,28151.51920000000,33465.48500000000
103.74266299993337,1.338431194148928,139,208,,1,600208,Jurong East Street 21,A,183,MOE-registered kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1653,0.00000000000,0.00000000000,PCF Bukit Batok East Blk 208,,CAB7BDF902497BBF,2012/08/26,17910.99780000000,35622.62410000000
103.74660766289603,1.337894631443163,140,285C,,1,603285,Toh Guan Road,A,92,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=667,0.00000000000,0.00000000000,PCF Bukit Batok East Blk 285C-285D,,E0EF18DE19EED345,2012/08/26,18349.99510000000,35563.27780000000
103.93704958235313,1.374063875309746,141,775,,1,510775,Pasir Ris Street 71,A,402,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1045,0.00000000000,0.00000000000,Hanis Montessori Kindergarten (Pasir Ris),,8984D6C43CD942C3,2012/09/06,39543.99060000000,39562.76820000000
103.92178296914157,1.337419104953365,142,745,,2,470745,Bedok Reservoir Road,A,3015,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1121,0.00000000000,0.00000000000,Maris Kindergarten,,5EC07E6A49AB0534,2012/08/26,37845.15000000000,35510.70330000000
103.77292176665262,1.443368932594526,143,32,,1,730032,Marsiling Drive,A,343,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=766,0.00000000000,0.00000000000,PCF Marsiling Blk 32,,CADD5194785A8BCC,2012/08/26,21278.77540000000,47226.01000000000
103.88423035021768,1.300169946328817,144,14,,1,431014,Kampong Arang Road,A,45,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=772,0.00000000000,0.00000000000,PCF Mountbatten Blk 14,,19954BE4269E1544,2012/08/26,33666.02380000000,31391.76240000000
103.69583332916416,1.345986628543824,145,813,,1,640813,Jurong West Street 81,A,180,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=776,0.00000000000,0.00000000000,PCF Nanyang Blk 813,,C5BE6AE12D41998E,2012/08/26,12699.39190000000,36458.31020000000
103.90692468955501,1.306807676613255,146,6,,,429509,Chapel Road,,,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=1052,0.00000000000,0.00000000000,Holy Family Kindergarten,,A1A699573338EF8E,2012/09/10,36191.68010000000,32125.79130000000
103.83702095882929,1.437864976191245,147,277,,1,760277,Yishun Street 22,A,294,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=672,0.00000000000,0.00000000000,PCF Nee Soon East Blk 277,,F7C444A6B87F55DB,2012/08/26,28412.01820000000,46617.32120000000
103.9518988788853,1.358855072613738,148,443,,1,520443,Tampines Street 43,A,51,MOE-registered Kindergarten,http://preschool.gov.sg/klink/klink/pview/kgt/kgtChildCareView.action?usraction=view&schoolCategory=FAQCAT-002&viewId=872,0.00000000000,0.00000000000,PCF Tampines North Blk 443-444,,2A03AEB7BA1A06E3,2012/09/06,41196.62070000000,37881.12950000000
